n15_external_pusher_fraction,event,temperature_keV,completion_fraction,peak_temperature_keV,seed_energy_mev_per_initial_catalyst,seed_energy_mev_per_completion,deposited_target_nuclear_mev_per_initial_catalyst
0.15000000000000002,oven-1-c12-to-n13,17.0,0.9887922432994467,298.555037905426,0.3169035300319877,0.3204955663633946,6.142322699531777
0.15000000000000002,oven-1-c12-to-n13,18.0,0.9884843609660241,299.2338915635727,0.3348915900033665,0.3387930079906214,6.141724484355152
0.15000000000000002,oven-1-c12-to-n13,19.0,0.9881817501042708,299.93071176976235,0.3529673031308321,0.3571886478308143,6.141136511640521
0.15000000000000002,oven-1-c12-to-n13,20.0,0.9878850758618034,300.6163338194813,0.3711266155771455,0.3756779251406192,6.140560073776162
0.15000000000000002,oven-1-c12-to-n13,21.0,0.9875949768461709,301.3258674026331,0.3893660825484866,0.3942568478749308,6.139996411573412
0.15000000000000002,oven-1-c12-to-n13,22.0,0.9873111491961706,302.0243875603169,0.4076827465922055,0.41292225548564354,6.139444934630009
0.15000000000000002,oven-1-c12-to-n13,23.0,0.9870335888855275,302.73889598768454,0.42607404437594465,0.43167127154915813,6.138905635123115
0.15000000000000002,oven-1-c12-to-n13,24.0,0.9867619603934006,303.45557333404633,0.44453773440800876,0.45050149098854725,6.138377861138892
0.15000000000000002,oven-1-c12-to-n13,25.0,0.9864959230337187,304.1641600340695,0.46307184036765864,0.4694107999388364,6.137860950718444
0.15000000000000002,oven-1-c12-to-n13,26.0,0.9862353967728871,304.9038706892887,0.4816746062183541,0.4883971998921019,6.137354748356172
0.15000000000000002,oven-1-c12-to-n13,27.0,0.985979846855575,305.6231943977027,0.5003444603184415,0.5074591148227914,6.136858215031041
0.15000000000000002,oven-1-c12-to-n13,28.0,0.9857291891092,306.35950760850926,0.5190799864757802,0.5265949230385183,6.1363711871889794
0.15000000000000002,oven-1-c12-to-n13,29.0,0.9854831490875998,307.1073300582179,0.5378799004144671,0.5458032447459483,6.135893131585522
0.15000000000000002,oven-1-c12-to-n13,30.0,0.9852413662681316,307.8368076308568,0.5567430304984234,0.5650828817787446,6.135423347717967
0.15000000000000002,oven-1-c12-to-n13,31.0,0.9850038010065034,308.58929919150995,0.5756683018317212,0.5844325689337319,6.1349617585674014
0.15000000000000002,oven-1-c12-to-n13,32.0,0.9847701972750373,309.3522238344252,0.5946547230587739,0.6038512586025105,6.134507866666136
0.15000000000000002,oven-1-c12-to-n13,33.0,0.984540261304144,310.09828063636576,0.6137013753392055,0.6233380182200807,6.134061101220681
0.15000000000000002,oven-1-c12-to-n13,34.0,0.9843139131828973,310.85110186860555,0.6328074030865358,0.6428918606263291,6.133621306965916
0.15000000000000002,oven-1-c12-to-n13,35.0,0.9840910782474975,311.6353703590279,0.6519720061467702,0.6625118554146674,6.133188338827502
0.15000000000000002,oven-1-c12-to-n13,36.0,0.9838714321620968,312.4038551175456,0.671194433159653,0.6821972985684485,6.132761566624136
0.15000000000000002,oven-1-c12-to-n13,37.0,0.983654842572083,313.157411448575,0.6904739758968965,0.7019474169327825,6.132340733186081
0.15000000000000002,oven-1-c12-to-n13,38.0,0.9834413485109913,313.9474513112784,0.7098099644119041,0.7217613592174187,6.131925914361229
0.15000000000000002,oven-1-c12-to-n13,39.0,0.9832307203108644,314.74395184198494,0.7292017628668598,0.7416385064090661,6.131516663902401
0.15000000000000002,oven-1-c12-to-n13,40.0,0.98302278062664,315.5262165438111,0.7486487659282414,0.7615782468957698,6.131112637230311
0.15000000000000002,oven-1-c12-to-n13,41.0,0.9828174271339656,316.2949388041953,0.7681503956411868,0.7815799500841392,6.130713635522705
0.15000000000000002,oven-1-c12-to-n13,42.0,0.9826147025323613,317.1024537051423,0.7877060987093204,0.801642898970747,6.130319741750781
0.15000000000000002,oven-1-c12-to-n13,43.0,0.9824144189899567,317.9124986322002,0.8073153441191505,0.8217665870062965,6.12993059095704
0.15000000000000002,oven-1-c12-to-n13,44.0,0.982216414276674,318.6350809569384,0.826977621058508,0.8419505203112623,6.129545867923424
0.15000000000000002,oven-1-c12-to-n13,45.0,0.982020613022793,319.34625281793876,0.8466924370868435,0.8621941595305307,6.129165426213655
0.15000000000000002,oven-1-c12-to-n13,46.0,0.9818269958899959,320.0645571334982,0.8664593165220176,0.8824969369849104,6.128789228248404
0.15000000000000002,oven-1-c12-to-n13,47.0,0.9816355549950243,320.82255327346724,0.8862777990138324,0.9028582904358275,6.128417258711455
0.15000000000000002,oven-1-c12-to-n13,48.0,0.9814461069619106,321.56936236548063,0.9061474382791871,0.9232778365020854,6.128049161303513
0.15000000000000002,oven-1-c12-to-n13,49.0,0.9812585896816164,322.30543759505747,0.9260678009774449,0.9437551025952507,6.127684815344714
0.15000000000000002,oven-1-c12-to-n13,50.0,0.9810729458698049,323.0312054120912,0.9460384657080406,0.9642896276884863,6.127324109536472
0.15000000000000002,oven-1-c12-to-n13,51.0,0.980889156512374,323.77186274355455,0.966059022114668,0.9848809273716149,6.126967006933313
0.15000000000000002,oven-1-c12-to-n13,52.0,0.9807071831155716,324.5486218598569,0.9861290700828804,1.0055285482360639,6.126613432737724
0.15000000000000002,oven-1-c12-to-n13,53.0,0.9805268984455469,325.3151467996011,1.0062482190196744,1.0262321417341065,6.126263139738612
0.15000000000000002,oven-1-c12-to-n13,54.0,0.9803482619440824,326.07181282724116,1.026416087205222,1.046991285698599,6.125916049129905
0.15000000000000002,oven-1-c12-to-n13,55.0,0.9801712214632484,326.81897380021064,1.046632301208285,1.0678055816062628,6.125572059588357
0.15000000000000002,oven-1-c12-to-n13,56.0,0.9799957342400686,327.5569655550192,1.0668964953579143,1.0886746320229979,6.125231088027051
0.15000000000000002,oven-1-c12-to-n13,57.0,0.9798217930240914,328.35267108211644,1.0872083112650666,1.1095980095620661,6.124893120353431
0.15000000000000002,oven-1-c12-to-n13,58.0,0.9796493024968291,329.14569095963947,1.107567397388553,1.130575395262059,6.124557971370539
0.15000000000000002,oven-1-c12-to-n13,59.0,0.9794782219781973,329.9294983488952,1.1279734086404476,1.1516064199593359,6.124225562032547
0.15000000000000002,oven-1-c12-to-n13,60.0,0.9793085166304917,330.7043954966975,1.148426006026705,1.1726907164844194,6.123895824647222
0.15000000000000002,oven-1-c12-to-n13,61.0,0.9791401509568336,331.4706698693895,1.1689248563192431,1.1938279266527356,6.1235686902505
0.15000000000000002,oven-1-c12-to-n13,62.0,0.9789730915788852,332.228595374623,1.189469631756172,1.215017697613934,6.123244093987177
0.15000000000000002,oven-1-c12-to-n13,63.0,0.9788072666488022,333.04554528929253,1.210060009767345,1.2362597326338778,6.122921896251821
0.15000000000000002,oven-1-c12-to-n13,64.0,0.9786426551535478,333.8628225850858,1.230695672722582,1.2575536803364529,6.1226020562212256
0.15000000000000002,oven-1-c12-to-n13,65.0,0.9784792343230678,334.67163537912387,1.251376307700363,1.278899197657568,6.12228452965159
0.15000000000000002,oven-1-c12-to-n13,66.0,0.9783169742514849,335.47223454220534,1.27210160627495,1.3002959569910775,6.121969258435769
0.15000000000000002,oven-1-c12-to-n13,67.0,0.9781558493502766,336.2648602958362,1.2928712643201712,1.3217436313231057,6.121656192855298
0.15000000000000002,oven-1-c12-to-n13,68.0,0.9779958330420385,337.04974233108555,1.3136849818282683,1.343241900880165,6.1213452812704485
0.15000000000000002,oven-1-c12-to-n13,69.0,0.9778368729242954,337.8436795183729,1.3345424627423952,1.3647904877542043,6.121036421862575
0.15000000000000002,oven-1-c12-to-n13,70.0,0.9776788498117346,338.6926135386236,1.3554434148014989,1.3863892167274643,6.120729383055408
0.2,oven-1-c12-to-n13,5.0,1.3430247326727028e-09,5.0017186042235675,0.1105490175122379,82313463.64875834,2.6650153253060884e-05
0.2,oven-1-c12-to-n13,6.0,9.163029306553406e-09,6.01494990094229,0.12604409776566955,13755723.522080489,0.00024416466238219554
0.2,oven-1-c12-to-n13,7.0,4.4443213469118274e-08,7.097587680938176,0.14198331210377688,3194713.0061248867,0.0015511775621270968
0.2,oven-1-c12-to-n13,8.0,1.965288336008947e-07,8.540209304765067,0.15825658779688279,805258.8767624088,0.009014747630777243
0.2,oven-1-c12-to-n13,9.0,0.9736380123766769,285.0060457912344,0.17479272487650502,0.17952537047093223,5.864578038493817
0.2,oven-1-c12-to-n13,10.0,0.9883660323025365,287.20611884217874,0.1915435333092928,0.19379817501727112,5.893194571834466
0.2,oven-1-c12-to-n13,11.0,0.9898986040826341,288.00261984808924,0.2084751334590376,0.21060251282224723,5.896172357827973
0.2,oven-1-c12-to-n13,12.0,0.9901403568753904,288.69187965909055,0.22556292953927395,0.22780904542774957,5.896642083352128
0.2,oven-1-c12-to-n13,13.0,0.9900278372287479,289.35774940116346,0.2427885694555778,0.24523408365484275,5.896423457750974
0.2,oven-1-c12-to-n13,14.0,0.9897894001413314,290.01481862620494,0.26013803177975253,0.2628215979506424,5.89596017464221
0.2,oven-1-c12-to-n13,15.0,0.9895033576534817,290.66450959773005,0.2776003799485106,0.2805451621779384,5.895404394270257
0.2,oven-1-c12-to-n13,16.0,0.9892017549452724,291.3319142914063,0.29516692637096503,0.29838900395733237,5.894818380400849
0.2,oven-1-c12-to-n13,17.0,0.9888959399039972,291.9984374432574,0.31283065670497473,0.31634335229988364,5.894224181966905
0.2,oven-1-c12-to-n13,18.0,0.9885922960804312,292.6642849494863,0.3305858240755753,0.33440056673138296,5.893634202213943
0.2,oven-1-c12-to-n13,19.0,0.9882936811154964,293.34776748921814,0.34842765716258883,0.3525547757922678,5.893053993527221
0.2,oven-1-c12-to-n13,20.0,0.9880008089251189,294.0202471941682,0.36635214633639857,0.3708014639532189,5.892484943046082
0.2,oven-1-c12-to-n13,21.0,0.9877144335031355,294.71621743139053,0.3843558843881238,0.38913664856037933,5.891928515784095
0.2,oven-1-c12-to-n13,22.0,0.9874342309286014,295.40137527899253,0.40243594615324335,0.4075572160130454,5.891384082359876
0.2,oven-1-c12-to-n13,23.0,0.9871602572065229,296.10224610699635,0.42058979630563104,0.4260603009847871,5.8908517515917795
0.2,oven-1-c12-to-n13,24.0,0.9868921701585618,296.8052565534169,0.43881521786438954,0.4446435295903564,5.890330858628155
0.2,oven-1-c12-to-n13,25.0,0.9866296243590548,297.5003290042601,0.45711025614043926,0.46330481556074526,5.889820732307892
0.2,oven-1-c12-to-n13,26.0,0.9863725990923314,298.22598585907093,0.47547317433769043,0.4820421560526163,5.889321332378359
0.2,oven-1-c12-to-n13,27.0,0.9861204938206288,298.93162623969306,0.4939024180536916,0.5008540245828523,5.888831491994615
0.2,oven-1-c12-to-n13,28.0,0.9858732800360482,299.65396731825524,0.5123965866486512,0.5197387910035614,5.888351155769944
0.2,oven-1-c12-to-n13,29.0,0.9856306778194912,300.3876260962703,0.5309544099676834,0.5386950933206673,5.887879779816004
0.2,oven-1-c12-to-n13,30.0,0.9853922870707448,301.1032740164829,0.5495747292736357,0.5577217687661684,5.8874165867413755
0.2,oven-1-c12-to-n13,31.0,0.9851581285900013,301.8415424944025,0.5682564815199492,0.5768175331743557,5.8869616169644745
0.2,oven-1-c12-to-n13,32.0,0.9849279308933212,302.5900726017785,0.5869986862940536,0.5959813585158975,5.88651434298584
0.2,oven-1-c12-to-n13,33.0,0.9847013609059032,303.3220424527588,0.6058004349118165,0.6152123465681956,5.886074117646004
0.2,oven-1-c12-to-n13,34.0,0.9844783750711268,304.0606696211649,0.6246608812566581,0.6345094997251995,5.885640856310262
0.2,oven-1-c12-to-n13,35.0,0.9842589367919788,304.8302054003758,0.6435792340429408,0.6538718725181969,5.88521448787091
0.2,oven-1-c12-to-n13,36.0,0.9840426523651326,305.58424591440064,0.6625547502491833,0.6732988134779954,5.884794247369243
0.2,oven-1-c12-to-n13,37.0,0.9838293895223373,306.3236305231054,0.6815867295176543,0.692789559629413,5.884379877799353
0.2,oven-1-c12-to-n13,38.0,0.9836192704684031,307.09887400141946,0.7006745093566533,0.7123432108268777,5.883971616613288
0.2,oven-1-c12-to-n13,39.0,0.9834120168187649,307.8804781305112,0.7198174610128169,0.7319591877078654,5.883568922903991
0.2,oven-1-c12-to-n13,40.0,0.9832074209427956,308.6481070771361,0.7390149859056762,0.7516369081073822,5.88317139324509
0.2,oven-1-c12-to-n13,41.0,0.9830053829664209,309.4024415345174,0.7582665125358847,0.7713757479614808,5.882778833587533
0.2,oven-1-c12-to-n13,42.0,0.9828060250644135,310.19490636022005,0.7775714937945071,0.791174935810497,5.8823914813109255
0.2,oven-1-c12-to-n13,43.0,0.9826091149368694,310.99604038799157,0.7969294046131419,0.811034003754731,5.882008885058418
0.2,oven-1-c12-to-n13,44.0,0.9824144732217505,311.78430513297525,0.8163397399049058,0.8309524769395796,5.88163069633048
0.2,oven-1-c12-to-n13,45.0,0.9822220214854069,312.56026930091434,0.8358020127545404,0.8509298248990216,5.881256762729088
0.2,oven-1-c12-to-n13,46.0,0.9820317573066107,313.34418811077455,0.8553157528226719,0.8709654717974915,5.8808870795495505
0.2,oven-1-c12-to-n13,47.0,0.9818437322827799,314.17165721663633,0.8748805049347952,0.8910588071899223,5.8805217470464255
0.2,oven-1-c12-to-n13,48.0,0.9816576591608472,314.98707406399546,0.8944958278300768,0.9112095438594354,5.880160207090547
0.2,oven-1-c12-to-n13,49.0,0.9814734793947657,315.7909258533377,0.9141612930489927,0.9314172132421942,5.879802345922651
0.2,oven-1-c12-to-n13,50.0,0.9812911342397892,316.58367072289843,0.9338764839416922,0.9516813628049036,5.879448049403042
0.2,oven-1-c12-to-n13,51.0,0.9811106465057797,317.39286742038047,0.9536409947819317,0.97200147422548,5.879097361848203
0.2,oven-1-c12-to-n13,52.0,0.9809320073183864,318.2029951790252,0.9734544299733506,0.9923770686558823,5.878750266020773
0.2,oven-1-c12-to-n13,53.0,0.9807549931076428,318.95654554737496,0.993316403336857,1.012807898320672,5.878406327521942
0.2,oven-1-c12-to-n13,54.0,0.9805795750929098,319.700398463659,1.0132265374693725,1.0332935370118936,5.878065490432705
0.2,oven-1-c12-to-n13,55.0,0.9804057153067127,320.43490302460486,1.0331844631655847,1.053833578318503,5.87772768097932
0.2,oven-1-c12-to-n13,56.0,0.9802333765214667,321.16038984437876,1.0531898188953588,1.0744276252179772,5.877392826826925
0.2,oven-1-c12-to-n13,57.0,0.9800626575610166,321.9426945044554,1.0732422503305339,1.0950751383604431,5.877061119997942
0.2,oven-1-c12-to-n13,58.0,0.9798933725270335,322.7223650776211,1.0933414099155774,1.1157759002859406,5.876732199282094
0.2,oven-1-c12-to-n13,59.0,0.9797254713697986,323.4929766453619,1.1134869564772611,1.136529557530483,5.876405967440426
0.2,oven-1-c12-to-n13,60.0,0.9795589190086288,324.25482623780215,1.1336785548691743,1.1573357486413618,5.876082356309959
0.2,oven-1-c12-to-n13,61.0,0.979393685419075,325.0081969052431,1.153915875647354,1.1781941142019945,5.875761307549281
0.2,oven-1-c12-to-n13,62.0,0.9792297358246155,325.75335772173895,1.1741985947737676,1.1991043080252946,5.875442753591576
0.2,oven-1-c12-to-n13,63.0,0.9790671043586147,326.5566325169348,1.194526393344831,1.2200659056228462,5.875126760756581
0.2,oven-1-c12-to-n13,64.0,0.9789056786171232,327.36023996489195,1.2148989573423645,1.2410786696616405,5.87481311064364
0.2,oven-1-c12-to-n13,65.0,0.978745424487528,328.1555250481552,1.2353159774047886,1.2621422757113794,5.87450173697347
0.2,oven-1-c12-to-n13,66.0,0.9785863110929349,328.94273420582516,1.2557771486165583,1.2832564019969201,5.874192579747352
0.2,oven-1-c12-to-n13,67.0,0.9784283142034215,329.72210363961216,1.2762821703140717,1.3044207243257726,5.873885591891576
0.2,oven-1-c12-to-n13,68.0,0.9782714080412923,330.4938591573919,1.296830745906482,1.3256349263064056,5.873580723319872
0.2,oven-1-c12-to-n13,69.0,0.9781155663860446,331.27453913610174,1.317422582710011,1.346898697847784,5.8732779230814
0.2,oven-1-c12-to-n13,70.0,0.9779607407162062,332.109374776455,1.3380573917945193,1.3682117656528807,5.872977096903459
0.25,oven-1-c12-to-n13,5.0,1.653017783208266e-09,5.001608031139095,0.10914944828536065,66030413.825021,2.4601559857611047e-05
0.25,oven-1-c12-to-n13,6.0,1.1269425720161866e-08,6.0139738419161715,0.12443698815907325,11041999.05559038,0.0002252025696048897
0.25,oven-1-c12-to-n13,7.0,5.444090494032278e-08,7.090780063179308,0.1401637029631972,2574602.738820053,0.0014242373811546051
0.25,oven-1-c12-to-n13,8.0,2.3576836464006425e-07,8.49020513631738,0.1562207508870054,662602.6826181697,0.008080644405853989
0.25,oven-1-c12-to-n13,9.0,0.9689782712328294,277.33691058926183,0.1725377245259321,0.1780615000854587,5.607224164416054
0.25,oven-1-c12-to-n13,10.0,0.988157531041537,279.9657669699283,0.18906696855535476,0.19133282155535924,5.644489454017008
0.25,oven-1-c12-to-n13,11.0,0.9898876955736868,280.8537235007994,0.2057749783956045,0.20787709486210768,5.647851162602017
0.25,oven-1-c12-to-n13,12.0,0.9901813138901996,281.6093905840308,0.2226374300853555,0.22484511367990084,5.6484216628041946
0.25,oven-1-c12-to-n13,13.0,0.9900905062863478,282.3364213249105,0.23963617410525012,0.2420346145970862,5.648245223689712
0.25,oven-1-c12-to-n13,14.0,0.9898638173808733,283.05291045670003,0.2567573436660239,0.2593865329327726,5.647804767291291
0.25,oven-1-c12-to-n13,15.0,0.9895854690878854,283.76105586529974,0.27399012275193746,0.27687363174853197,5.647263936733988
0.25,oven-1-c12-to-n13,16.0,0.9892898042807557,284.4884882309405,0.2913259194985866,0.29447985639596225,5.646689460200285
0.25,oven-1-c12-to-n13,17.0,0.9889889555081656,285.2150111861899,0.30875779684344457,0.3121953942193395,5.646104911229531
0.25,oven-1-c12-to-n13,18.0,0.9886897740561459,285.9409005133285,0.326280071230633,0.33001258816711926,5.645523601859041
0.25,oven-1-c12-to-n13,19.0,0.988395376860715,286.6861774744698,0.3438880239221007,0.3479255690312294,5.6449515882923516
0.25,oven-1-c12-to-n13,20.0,0.9881064886529177,287.3794585033449,0.36157768949267877,0.36592988068079224,5.644390278690022
0.25,oven-1-c12-to-n13,21.0,0.9878238913147467,288.0616532691301,0.3793456983157368,0.3840215868952569,5.643841192240171
0.25,oven-1-c12-to-n13,22.0,0.987547292616666,288.7332328761439,0.3971891575125869,0.40219760661807913,5.643303761148132
0.25,oven-1-c12-to-n13,23.0,0.9872768522210661,289.4202416393724,0.41510555976136176,0.4204550717739439,5.642778295630938
0.25,oven-1-c12-to-n13,24.0,0.987012233134507,290.1093577073396,0.4330927125902581,0.43879163606195903,5.64226414091414
0.25,oven-1-c12-to-n13,25.0,0.9867530916348013,290.7906893436307,0.45114868294037563,0.45720523884342323,5.64176062914499
0.25,oven-1-c12-to-n13,26.0,0.9864994806670686,291.5020552989869,0.46927175325478143,0.4756938675096524,5.641267863196736
0.25,oven-1-c12-to-n13,27.0,0.9862507257047514,292.19378072933574,0.48746038636909156,0.4942560483499405,5.640784532464228
0.25,oven-1-c12-to-n13,28.0,0.9860068621088628,292.9019120873042,0.5057131971948619,0.5128901396418752,5.640310705649374
0.25,oven-1-c12-to-n13,29.0,0.9857676063900522,293.6211655967318,0.5240289296973393,0.5315947960760942,5.63984583194178
0.25,oven-1-c12-to-n13,30.0,0.9855325139774974,294.3227475746186,0.542406438037509,0.5503688922939926,5.639389047533647
0.25,oven-1-c12-to-n13,31.0,0.9853016736600342,295.0465491170144,0.5608446710174797,0.5692111218426612,5.638940524943727
0.25,oven-1-c12-to-n13,32.0,0.98507479564532,295.780437145314,0.5793426591670668,0.588120477478607,5.638499701105974
0.25,oven-1-c12-to-n13,33.0,0.9848515059928734,296.49807764753024,0.5978995039578172,0.6070960955225911,5.638065849452382
0.25,oven-1-c12-to-n13,34.0,0.9846317992971833,297.2222658742124,0.616514368742543,0.6261369673238285,5.637638959483141
0.25,oven-1-c12-to-n13,35.0,0.9844156798435876,297.9768136553789,0.6351864711035022,0.6452421310522259,5.637219039520465
0.25,oven-1-c12-to-n13,36.0,0.9842026785576432,298.71615930375793,0.6539150763575717,0.6644109903418363,5.636805178160453
0.25,oven-1-c12-to-n13,37.0,0.9839926678657447,299.44112643179704,0.6726994920171976,0.6836427892051938,5.63639712751823
0.25,oven-1-c12-to-n13,38.0,0.9837858481072956,300.2013149962533,0.6915390630452303,0.7029365835823735,5.635995276859498
0.25,oven-1-c12-to-n13,39.0,0.9835818980870905,300.96776198969,0.7104331677724426,0.7222918286256809,5.635599002099615
0.25,oven-1-c12-to-n13,40.0,0.9833805751605231,301.72049871964003,0.7293812143711318,0.7417079743028995,5.635207831779941
0.25,oven-1-c12-to-n13,41.0,0.9831817814136085,302.46019287248646,0.7483826377972025,0.7611844034794724,5.634821575658188
0.25,oven-1-c12-to-n13,42.0,0.982985725974924,303.23734232135587,0.7674368971289153,0.7807202860120601,5.634440640063569
0.25,oven-1-c12-to-n13,43.0,0.9827921265153419,304.0230178922512,0.7865434732427363,0.8003151958813113,5.634064476439182
0.25,oven-1-c12-to-n13,44.0,0.9826007683932964,304.79606878849637,0.8057018667768601,0.8199686919584916,5.633692667730694
0.25,oven-1-c12-to-n13,45.0,0.9824115749144572,305.5570528447648,0.8249115963411284,0.8396802495053634,5.633325064921173
0.25,oven-1-c12-to-n13,46.0,0.982224579950081,306.3258613202399,0.8441721969387574,0.8594492687015227,5.632961733821646
0.25,oven-1-c12-to-n13,47.0,0.9820398900135007,307.137451730176,0.8634832185707596,0.87927509600337,5.632602881395504
0.25,oven-1-c12-to-n13,48.0,0.9818571300521207,307.9372199769296,0.8828442249984466,0.8991575230009093,5.63224777890655
0.25,oven-1-c12-to-n13,49.0,0.9816762404329791,308.72564371417485,0.9022547926432365,0.9190960883858074,5.631896310492021
0.25,oven-1-c12-to-n13,50.0,0.9814971624421474,309.50317212966564,0.9217145096058705,0.9390903457249673,5.63154836206916
0.25,oven-1-c12-to-n13,51.0,0.9813199666561322,310.29687141103625,0.9412229747900432,0.959139737059748,5.6312040707702575
0.25,oven-1-c12-to-n13,52.0,0.9811446894881837,311.12955025578094,0.9607797971173668,0.9792437419383677,5.630863507342619
0.25,oven-1-c12-to-n13,53.0,0.980971037737864,311.9514230189064,0.9803845948225515,0.9994021812135607,5.630526102103344
0.25,oven-1-c12-to-n13,54.0,0.9807989647068796,312.76288390680844,1.00003699481917,1.0196146517324678,5.630191764311283
0.25,oven-1-c12-to-n13,55.0,0.9806284261931809,313.5643060652949,1.0197366321277395,1.0398807590010188,5.629860408087668
0.25,oven-1-c12-to-n13,56.0,0.9804593791861317,314.3560429281321,1.0394831493588492,1.060200117848546,5.629531949862098
0.25,oven-1-c12-to-n13,57.0,0.9802920462853216,315.21005388256964,1.0592761962451411,1.0805720603968163,5.62920682214076
0.25,oven-1-c12-to-n13,58.0,0.9801261221848148,316.0613758926746,1.0791154292166572,1.1009964991150156,5.628884431721625
0.25,oven-1-c12-to-n13,59.0,0.9799615429006936,316.9029796486075,1.0990005110147947,1.121473101650239,5.628564654277721
0.25,oven-1-c12-to-n13,60.0,0.9797982739877841,317.73518272117127,1.118931110340706,1.1420015119914946,5.628247422883786
0.25,oven-1-c12-to-n13,61.0,0.9796362694301525,318.48759920703515,1.138906901534484,1.1625813958449887,5.6279326481284535
0.25,oven-1-c12-to-n13,62.0,0.9794754922756049,319.21977429798665,1.1589275642818895,1.1832124166673794,5.627620258219482
0.25,oven-1-c12-to-n13,63.0,0.9793161068006869,320.0091333745218,1.178992783345843,1.203893998228495,5.627310572345262
0.25,oven-1-c12-to-n13,64.0,0.9791579078813258,320.7988288649222,1.1991022483201081,1.2246260165683507,5.627003191946034
0.25,oven-1-c12-to-n13,65.0,0.9790008471925313,321.58034506517464,1.2192556534029952,1.2454081698697603,5.626698023126665
0.25,oven-1-c12-to-n13,66.0,0.978844898892603,322.353924482673,1.2394526971891004,1.2662401352771324,5.6263950156794
0.25,oven-1-c12-to-n13,67.0,0.9786900400496911,323.11979923791546,1.2596930824773451,1.2871215920552197,5.626094125044337
0.25,oven-1-c12-to-n13,68.0,0.9785362524498037,323.8781917879927,1.2799765160937482,1.308052218698364,5.625795315835604
0.25,oven-1-c12-to-n13,69.0,0.9783835331014153,324.64537452667673,1.3003027087275596,1.329031678002266,5.625498582240225
0.25,oven-1-c12-to-n13,70.0,0.9782319138016407,325.46585468200874,1.3206713747795096,1.35005958826989,5.625203986035862
0.30000000000000004,oven-1-c12-to-n13,5.0,1.9519133191799373e-09,5.001497195264237,0.10774990291236933,55202196.66190842,2.2594920911134623e-05
0.30000000000000004,oven-1-c12-to-n13,6.0,1.3297131536056254e-08,6.0129974049123,0.12282990087260907,9237323.142930925,0.0002066561684391705
0.30000000000000004,oven-1-c12-to-n13,7.0,6.398485647421876e-08,7.084036145920642,0.13834411482735734,2162138.394154247,0.0013010779001631334
0.30000000000000004,oven-1-c12-to-n13,8.0,2.717676842672731e-07,8.443384682084972,0.15418493384704116,567340.9414469093,0.007216389342560131
0.30000000000000004,oven-1-c12-to-n13,9.0,0.960793017978301,269.30605911756754,0.17028274305764438,0.17723145346742114,5.3430202225498125
0.30000000000000004,oven-1-c12-to-n13,10.0,0.9878758143209355,272.66707241205864,0.1865904218162592,0.18888044338297846,5.395642078609616
0.30000000000000004,oven-1-c12-to-n13,11.0,0.9898515120016171,273.56064494057773,0.20307484057842978,0.20515687263818416,5.3994808579445275
0.30000000000000004,oven-1-c12-to-n13,12.0,0.9902060375386946,274.3054039266328,0.21971194719119405,0.22188508134864637,5.400169700840196
0.30000000000000004,oven-1-c12-to-n13,13.0,0.9901396376599159,275.0182415679479,0.2364837946970012,0.2388388321226127,5.40004068591525
0.30000000000000004,oven-1-c12-to-n13,14.0,0.9899255031988466,275.71949506602505,0.2533766709349527,0.25595529170244724,5.399624622794976
0.30000000000000004,oven-1-c12-to-n13,15.0,0.9896549323527701,276.41207978530736,0.2703798804283555,0.2732062172272148,5.399098903811885
0.30000000000000004,oven-1-c12-to-n13,16.0,0.9893649758901468,277.12333644741375,0.2874849270323816,0.2905752013039748,5.398535518591684
0.30000000000000004,oven-1-c12-to-n13,17.0,0.9890687070484834,277.83359868886095,0.30468495095845394,0.308052361567151,5.397959868418704
0.30000000000000004,oven-1-c12-to-n13,18.0,0.9887735268935774,278.5431962523889,0.3219743319650922,0.32563000849814067,5.397386333567488
0.30000000000000004,oven-1-c12-to-n13,19.0,0.9884828480865133,279.2717600855058,0.3393484038924571,0.34330226826834825,5.396821544831029
0.30000000000000004,oven-1-c12-to-n13,20.0,0.9881974994223597,279.98869713010646,0.35680324551653536,0.36106471198834333,5.396267112558202
0.30000000000000004,oven-1-c12-to-n13,21.0,0.9879185238254904,280.730916165466,0.3743355247901554,0.378913357490885,5.395725063149675
0.30000000000000004,oven-1-c12-to-n13,22.0,0.9876455295346055,281.4617345871191,0.3919423811180802,0.39684519333851465,5.395194635414819
0.30000000000000004,oven-1-c12-to-n13,23.0,0.9873787271304176,282.20953929700096,0.409621335180655,0.41485736316309185,5.394676238514579
0.30000000000000004,oven-1-c12-to-n13,24.0,0.9871177475018647,282.9598126902479,0.42737021901340183,0.43294755878411,5.39416915526107
0.30000000000000004,oven-1-c12-to-n13,25.0,0.9868622209129126,283.7017653524621,0.4451871211860628,0.451113754029651,5.393672667264258
0.30000000000000004,oven-1-c12-to-n13,26.0,0.9866122935311948,284.47665340539777,0.46307034337951986,0.4693539158346991,5.393187058520685
0.30000000000000004,oven-1-c12-to-n13,27.0,0.9863671694521211,285.230287789915,0.48101836566627876,0.4876666423655007,5.392710782588037
0.30000000000000004,oven-1-c12-to-n13,28.0,0.9861269707377384,286.00199980326624,0.4990298185082046,0.5060502686939714,5.392244076638848
0.30000000000000004,oven-1-c12-to-n13,29.0,0.9858914009147788,286.78603211884825,0.5171034599897567,0.5245034691548706,5.391786364625847
