proton_ratio,radius_m,geometric_coefficient,initial_temperature_keV,final_temperature_keV,peak_temperature_keV,nitrogen_burn_fraction,proton_burn_fraction,initial_hydrodynamic_time_s,elapsed_s,trapped_bremsstrahlung,expansion_loss_multiplier,outcome,fixed_t_target_burn_fraction,fixed_t_required_rho_r_kg_m2,fixed_t_fusion_to_thermal,fixed_t_fusion_to_thin_brem,fixed_t_fusion_to_escaping_brem
3.0,13.737247241207706,1.0,140.0,1.0000000000356886,140.0,0.002178807549345548,0.0007262691831151826,3.2828641295961483e-06,2.2123373015505284e-08,False,1.0,quenched,0.789489349499049,4057.788953077924,1.3335388127932917,0.011667483036452863,0.955225718324368
3.0,13.737247241207706,1.0,140.0,0.9999999999947959,140.0,0.24840777133930986,0.08280259044643662,3.2828641295961483e-06,2.545261966607728e-06,True,1.0,quenched,0.789489349499049,4057.788953077924,1.3335388127932917,0.011667483036452863,0.955225718324368
3.0,13.737247241207706,1.0,140.0,0.99999999999143,140.0,0.3729331297528519,0.12431104325095065,3.2828641295961483e-06,3.1785136890421646e-06,True,0.0,quenched,0.789489349499049,4057.788953077924,1.3335388127932917,0.011667483036452863,0.955225718324368
3.0,11.259240300557282,1.0,160.0,0.9999999886284523,160.0,0.0032802444597155728,0.0010934148199051909,2.516902015950876e-06,2.3801613071461158e-08,False,1.0,quenched,0.789489349499049,3325.820676401722,1.1668464611941303,0.014235338697444507,0.9197098654750683
3.0,11.259240300557282,1.0,160.0,0.9999999999977326,160.0,0.2725385285204702,0.09084617617349007,2.516902015950876e-06,2.1783155183416725e-06,True,1.0,quenched,0.789489349499049,3325.820676401722,1.1668464611941303,0.014235338697444507,0.9197098654750683
3.0,11.259240300557282,1.0,160.0,3.940866845392113,160.0,0.40202382336579273,0.1340079411219309,2.516902015950876e-06,2.516902015950876e-06,True,0.0,quenched,0.789489349499049,3325.820676401722,1.1668464611941303,0.014235338697444507,0.9197098654750683
3.0,9.629115036787164,1.0,180.0,0.9999999005836242,180.0,0.004590162301987077,0.001530054100662359,2.0293984968822556e-06,2.537950075253039e-08,False,1.0,quenched,0.789489349499049,2844.304680415463,1.0371968543947825,0.016645257486489467,0.8877293133740759
3.0,9.629115036787164,1.0,180.0,0.999999999995622,180.0,0.293668068281234,0.09788935609374466,2.0293984968822556e-06,1.9312359326960804e-06,True,1.0,quenched,0.789489349499049,2844.304680415463,1.0371968543947825,0.016645257486489467,0.8877293133740759
3.0,9.629115036787164,1.0,180.0,10.080469429585337,180.0,0.42782262609592187,0.14260754203197396,2.0293984968822556e-06,2.0293984968822556e-06,True,0.0,quenched,0.789489349499049,2844.304680415463,1.0371968543947825,0.016645257486489467,0.8877293133740759
4.0,99.6044063667611,1.0,60.0,0.9999999058975284,60.0,9.348947112000373e-05,2.337236778000093e-05,3.4943364020526024e-05,1.7278503491846624e-08,False,1.0,quenched,0.789489349499049,25212.431470705673,2.722641742786304,0.0017468260692497435,1.11707739514896
4.0,99.6044063667611,1.0,60.0,1.0000000000216858,60.0,0.14831692165816857,0.03707923041454214,3.4943364020526024e-05,1.4929058262409956e-05,True,1.0,quenched,0.789489349499049,25212.431470705673,2.722641742786304,0.0017468260692497435,1.11707739514896
4.0,99.6044063667611,1.0,60.0,1.0000000000079983,67.6098423184338,0.5523859040260205,0.13809647600650513,3.4943364020526024e-05,2.6222363007591492e-05,True,0.0,quenched,0.789489349499049,25212.431470705673,2.722641742786304,0.0017468260692497435,1.11707739514896
4.0,41.56084606708347,1.0,80.0,1.0000000359438168,80.0,0.00037596268951667653,9.399067237916913e-05,1.2627028850452925e-05,2.0352244271169e-08,False,1.0,quenched,0.789489349499049,10520.116745362848,2.041981307089728,0.00418643002052372,1.0590667952382826
4.0,41.56084606708347,1.0,80.0,0.9999999999999416,80.0,0.18012424582488,0.04503106145622,1.2627028850452925e-05,6.93799821093581e-06,True,1.0,quenched,0.789489349499049,10520.116745362848,2.041981307089728,0.00418643002052372,1.0590667952382826
4.0,41.56084606708347,1.0,80.0,0.9999999999934626,80.39511520389262,0.32234114109667206,0.08058528527416801,1.2627028850452925e-05,8.992982192050915e-06,True,0.0,quenched,0.789489349499049,10520.116745362848,2.041981307089728,0.00418643002052372,1.0590667952382826
4.0,24.342884177736444,1.0,100.0,1.0000000402174367,100.0,0.0009212677666222518,0.00023031694165556295,6.615060476126603e-06,2.3063808046605833e-08,False,1.0,quenched,0.789489349499049,6161.808714271071,1.6335850456717824,0.007147533233253145,1.0088310030551084
4.0,24.342884177736444,1.0,100.0,1.0000000000000915,100.0,0.20655629888478805,0.05163907472119701,6.615060476126603e-06,4.387663197586044e-06,True,1.0,quenched,0.789489349499049,6161.808714271071,1.6335850456717824,0.007147533233253145,1.0088310030551084
4.0,24.342884177736444,1.0,100.0,0.9999999999995226,100.00684832658263,0.3380790023503516,0.0845197505875879,6.615060476126603e-06,5.5739323330983214e-06,True,0.0,quenched,0.789489349499049,6161.808714271071,1.6335850456717824,0.007147533233253145,1.0088310030551084
4.0,16.54666461757349,1.0,120.0,0.9999999006868454,120.0,0.001775968015391249,0.00044399200384781225,4.104701948410272e-06,2.55181916008222e-08,False,1.0,quenched,0.789489349499049,4188.385463622815,1.361320871393152,0.010515205189377838,0.9648609815939218
4.0,16.54666461757349,1.0,120.0,1.0000000000000036,120.0,0.2284808326290144,0.0571202081572536,4.104701948410272e-06,3.1598498288539144e-06,True,1.0,quenched,0.789489349499049,4188.385463622815,1.361320871393152,0.010515205189377838,0.9648609815939218
4.0,16.54666461757349,1.0,120.0,0.9999999999987265,120.0,0.36141104636073074,0.09035276159018268,4.104701948410272e-06,4.004954961974442e-06,True,0.0,quenched,0.789489349499049,4188.385463622815,1.361320871393152,0.010515205189377838,0.9648609815939218
4.0,12.53942183099606,1.0,140.0,1.000000012427234,140.0,0.0029608523899248423,0.0007402130974812106,2.8798858954275195e-06,2.7778230740395115e-08,False,1.0,quenched,0.789489349499049,3174.049473595987,1.1668464611941303,0.01387556587525555,0.9260093203112878
4.0,12.53942183099606,1.0,140.0,1.000000000001023,140.0,0.2526322523223489,0.06315806308058723,2.8798858954275195e-06,2.5167586994324184e-06,True,1.0,quenched,0.789489349499049,3174.049473595987,1.1668464611941303,0.01387556587525555,0.9260093203112878
4.0,12.53942183099606,1.0,140.0,4.837378433353409,140.0,0.39159323863836243,0.09789830965959061,2.8798858954275195e-06,2.8798858954275195e-06,True,0.0,quenched,0.789489349499049,3174.049473595987,1.1668464611941303,0.01387556587525555,0.9260093203112878
